Content,Label
"It 's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world .",0.81944
Spielberg is the rare director who does not want to invite viewers to gawk at or applaud his special effects .,0.63889
"He just wants them to be part of the action , the wallpaper of his chosen reality .",0.69444
"Here , thankfully , they are .",0.47222
Post 9\/11 the philosophical message of `` Personal Freedom First '' might not be as palatable as intended .,0.54167
"Hu and Liu offer natural , matter-of-fact performances that glint with sorrow , longing and love .",0.44444
This bold and lyrical first feature from Raja Amari expands the pat notion that middle-aged women just wanna have fun into a rousing treatise of sensual empowerment .,0.19444
"Easier to respect than enthuse over , Andersson 's rigorous personal vision is not only distanced but distancing .",0.11111
Girls gone wild and gone civil again,0.61111
"... Tunney is allowed to build an uncommonly human character , an almost real-live girl complete with trouble and hope .",0.47222
"While this film is not in the least surprising , it is still ultimately very satisfying .",0.5
Think of it as a sort of comfort food for the mind .,0.40278
"Clever , brutal and strangely soulful movie .",0.66667
... always remains movingly genuine .,0.30556
An intelligent fiction about learning through cultural clash .,0.47222
Will grab your children by the imagination and amaze them and amuse them .,0.5
A remarkable 179-minute meditation on the nature of revolution .,0.5
"Those who would follow Haneke on his creepy explorations ... are rewarded by brutal , committed performances from Huppert and Magimel .",0.5
An involving true story of a Chinese actor who takes up drugs and winds up in an institution -- acted mostly by the actual people involved .,0.44444
Hands down the year 's most thought-provoking film .,0.31944
But it pays a price for its intricate intellectual gamesmanship .,0.52778
It 's a terrific American sports movie and Dennis Quaid is its athletic heart .,0.56944
"This is such a high-energy movie where the drumming and the marching are so excellent , who cares if the story 's a little weak .",0.5
"Compelling revenge thriller , though somewhat weakened by a miscast leading lady .",0.52778
"It 's amazingly perceptive in its subtle , supportive but unsentimental look at the Marks family .",0.5
"A whole lot foul , freaky and funny .",0.77778
Attal mixes comedy with a serious exploration of ego and jealousy within a seemingly serene marriage .,0.44444
"The diversity of the artists represented , both in terms of style and ethnicity , prevents the proceedings from feeling repetitious , as does the appropriately brief 40-minute running time .",0.625
"The Pianist is a fine valedictory work for Polanski , made richer by his own experiences , making his other movies somehow richer in the bargain .",0.5
"Foster nails the role , giving a tight , focused performance illuminated by shards of feeling .",0.55556
"Even if you ca n't pronounce `` gyro '' correctly , you 'll appreciate much of Vardalos ' humor , which transcends ethnic boundaries .",0.66667
Is office work really as alienating as ` Bartleby ' so effectively makes it ?,0.5
Farrell ... thankfully manages to outshine the role and successfully plays the foil to Willis 's world-weary colonel .,0.5
"Audiences conditioned to getting weepy over saucer-eyed , downy-cheeked moppets and their empathetic caretakers will probably feel emotionally cheated by the film 's tart , sugar-free wit .",0.33333
Bennett 's dramatization of her personal descent into post-breakup perdition has a morbid appeal that 's tough to shake .,0.5
An intriguing and entertaining introduction to Johnson .,0.47222
"As expected , Sayles ' smart wordplay and clever plot contrivances are as sharp as ever , though they may be overshadowed by some strong performances .",0.54167
A model of what films like this should be like .,0.79167
"As Weber and Weissman demonstrate with such insight and celebratory verve , the Cockettes were n't as much about gender , sexual preference or political agitprop as they were simply a triumph of the indomitable human will to rebel , connect and create .",0.61111
"Yeah , these flicks are just that damn good .",0.51389
Is n't it great ?,0.54167
An unbelievably fun film just a leading man away from perfection .,0.54167
"Over-the-top and a bit ostentatious , this is a movie that 's got oodles of style and substance .",0.72222
... a poignant and powerful narrative that reveals that reading writing and arithmetic are not the only subjects to learn in life .,0.47222
Nicely serves as an examination of a society in transition .,0.48611
"A tender and touching drama , based on the true story of a troubled African-American 's quest to come to terms with his origins , reveals the yearning we all have in our hearts for acceptance within the family circle .",0.33333
As a randy film about sexy people in gorgeous places being pushed and pulled -LRB- literally and figuratively -RRB- by desire ... -LRB- Sex and Luc�_a -RRB- makes for an arousing good time .,0.73611
Absorbing character study by Andr̩ Turpin .,0.55556
"Celebrated at Sundance , this slight comedy of manners has winning performances and a glossy , glib charm that 's hard to beat .",0.70833
"Renner 's performance as Dahmer is unforgettable , deeply absorbing .",0.5
"If no one singles out any of these performances as award-worthy , it 's only because we would expect nothing less from this bunch .",0.31944
"If you love reading and\/or poetry , then by all means check it out .",0.38889
You 'll probably love it .,0.72222
"Though of particular interest to students and enthusiast of international dance and world music , the film is designed to make viewers of all ages , cultural backgrounds and rhythmic ability want to get up and dance .",0.625
Energetic and boldly provocative .,0.65278
Star Wars is back in a major way .,0.625
It 's a movie -- and an album -- you wo n't want to miss .,0.54167
"It 's rare to find a film that dazzles the eye , challenges the brain , AND satisfies our lust for fast-paced action , but Minority Report delivers all that and a whole lot more .",0.72222
"While not all transitions to adulthood are so fraught , there 's much truth and no small amount of poetry in Girls Ca n't Swim .",0.73611
